order_id,date,customer_id,customer_name,product_id,product_name,category,sub_category,price,quantity,discount,shipping_cost,payment_method,region,city,state,order_status,fulfillment,sales_channel
721,2024-05-27,CUST0721,Sheila Bailey,PROD0721,Hotel 635,Home,Kitchen,363.09,10,0.08,15.32,Amazon Pay,North,Port Amy,Oregon,Processing,FBM,Amazon.com
722,2025-03-28,CUST0722,Dawn Ramos,PROD0722,Daughter 908,Electronics,Mobile Phones,423.39,4,0.18,29.9,COD,North,Lake Jeffreyview,Nebraska,Delivered,Easy Ship,Amazon UK
723,2025-05-08,CUST0723,Lauren Shea,PROD0723,Focus 407,Electronics,Laptops,400.89,2,0.13,24.85,COD,South,North Tiffany,Connecticut,Shipped,Easy Ship,Amazon DE
724,2025-05-12,CUST0724,Christine Wilson,PROD0724,Source 100,Electronics,Mobile Phones,1167.61,2,0.22,23.25,COD,Central,Thomasport,Kentucky,Delivered,FBM,Amazon DE
725,2024-01-03,CUST0725,Joshua Harper,PROD0725,Thank 370,Sports,Fitness,820.27,5,0.15,10.47,COD,East,Port Paul,Pennsylvania,Delivered,Easy Ship,Amazon UK
726,2024-01-07,CUST0726,Michael Smith,PROD0726,Appear 426,Clothing,Mens Wear,688.87,9,0.15,32.04,Debit Card,West,Lake Alexisville,Nevada,Shipped,Easy Ship,Amazon.in
727,2024-02-08,CUST0727,Tina Hampton,PROD0727,Spend 298,Home,Kitchen,996.62,3,0.02,22.74,Net Banking,East,Lake Jeffreyport,Rhode Island,Shipped,FBA,Amazon.com
728,2024-04-04,CUST0728,Bryan Wright,PROD0728,Break 684,Sports,Fitness,471.29,5,0.15,17.36,Credit Card,East,Hamiltonshire,Minnesota,Delivered,Easy Ship,Amazon.com
729,2024-04-30,CUST0729,Pamela Gonzales,PROD0729,Outside 628,Electronics,Headphones,654.29,4,0.23,39.72,COD,South,North Suzannefort,Alabama,Cancelled,FBM,Amazon UK
730,2024-07-03,CUST0730,Joseph Watson,PROD0730,One 248,Books,Non-Fiction,1194.51,7,0.23,14.93,Net Banking,East,Port Valerie,New Hampshire,Cancelled,FBM,Amazon UK
731,2024-06-21,CUST0731,Casey Miller,PROD0731,Easy 156,Clothing,Kids,1456.15,6,0.13,22.41,Net Banking,North,Johnstad,Oregon,Shipped,FBM,Amazon DE
732,2024-08-11,CUST0732,Brian Nelson,PROD0732,Analysis 777,Clothing,Kids,1295.13,3,0.29,38.82,Amazon Pay,South,Lake Frankshire,Minnesota,Shipped,Easy Ship,Amazon.com
733,2024-10-12,CUST0733,Frederick Webb,PROD0733,On 916,Clothing,Womens Wear,596.65,6,0.01,22.52,COD,Central,Millershire,Hawaii,Shipped,FBA,Amazon.com
734,2024-02-03,CUST0734,Richard Pratt,PROD0734,Bill 147,Books,Fiction,1010.86,5,0.03,13.67,Net Banking,Central,South Brandiland,Georgia,Shipped,Easy Ship,Amazon DE
735,2025-06-15,CUST0735,Tina Young,PROD0735,Perhaps 754,Home,Furniture,1378.72,8,0.07,49.37,Credit Card,North,Wilsonfort,Nebraska,Delivered,FBM,Amazon.in
736,2025-01-27,CUST0736,Amy Miller,PROD0736,Parent 893,Clothing,Womens Wear,1080.41,8,0.28,7.33,Amazon Pay,North,Loganbury,Oklahoma,Shipped,Easy Ship,Amazon UK
737,2024-09-03,CUST0737,Pamela Pierce,PROD0737,Production 686,Home,Furniture,1650.38,3,0.18,29.56,Net Banking,South,Thorntonville,New Jersey,Delivered,Easy Ship,Amazon UK
738,2025-01-14,CUST0738,Robert Lamb,PROD0738,Other 891,Sports,Fitness,1324.77,9,0.16,15.99,Credit Card,East,Phyllisshire,Colorado,Shipped,FBM,Amazon UK
739,2024-06-06,CUST0739,James Friedman,PROD0739,Author 718,Books,Educational,1770.32,3,0.1,12.93,Debit Card,East,South Steventown,New Jersey,Shipped,Easy Ship,Amazon UK
740,2024-01-04,CUST0740,Angelica Hansen,PROD0740,Sense 624,Sports,Cycling,56.05,2,0.19,22.51,Credit Card,Central,Kochfurt,Kentucky,Processing,FBM,Amazon.in
741,2024-03-08,CUST0741,Vickie Anthony,PROD0741,Do 688,Electronics,Mobile Phones,1135.77,1,0.29,43.91,COD,West,North Susanville,North Carolina,Shipped,FBM,Amazon UK
742,2025-06-02,CUST0742,Jonathon Boyle,PROD0742,View 687,Books,Non-Fiction,143.55,2,0.17,48.76,COD,South,Howardtown,Oregon,Processing,FBM,Amazon.in
743,2024-11-05,CUST0743,David West,PROD0743,Bill 856,Books,Fiction,1303.85,4,0.23,38.82,UPI,West,Lake Amanda,Arkansas,Delivered,FBA,Amazon DE
744,2024-06-16,CUST0744,Kevin Burnett,PROD0744,Anyone 511,Books,Non-Fiction,667.55,3,0.19,18.31,Amazon Pay,West,Port Bethville,New Hampshire,Delivered,Easy Ship,Amazon.in
745,2025-05-08,CUST0745,John Evans,PROD0745,If 645,Clothing,Womens Wear,22.64,7,0.01,12.81,UPI,South,North Jeremystad,Wyoming,Delivered,FBM,Amazon UK
746,2024-12-04,CUST0746,Susan Jones,PROD0746,Hundred 891,Books,Non-Fiction,1334.15,10,0.28,44.88,COD,South,Lake Andrewside,Hawaii,Processing,FBA,Amazon.com
747,2025-02-10,CUST0747,Jasmine Fuller,PROD0747,Result 170,Clothing,Mens Wear,623.88,2,0.01,30.89,Debit Card,Central,Port Mary,Oregon,Processing,FBM,Amazon UK
748,2024-04-10,CUST0748,Robert Craig,PROD0748,Professional 890,Sports,Outdoor,637.52,4,0.2,11.68,UPI,South,West Jillville,Georgia,Shipped,FBM,Amazon.com
749,2024-12-09,CUST0749,John Dunn,PROD0749,Middle 150,Electronics,Mobile Phones,283.25,8,0.04,47.5,Amazon Pay,South,Masonbury,Vermont,Shipped,FBM,Amazon DE
750,2024-12-09,CUST0750,Katherine Miller,PROD0750,Have 266,Home,Kitchen,804.36,4,0.23,30.33,Debit Card,Central,Lake Williamland,Alabama,Shipped,FBA,Amazon.in
751,2025-01-04,CUST0751,David Martinez,PROD0751,Perhaps 589,Electronics,Laptops,1881.98,10,0.11,49.78,Debit Card,North,Amandamouth,Massachusetts,Delivered,FBM,Amazon UK
752,2024-03-22,CUST0752,Rachel Carr,PROD0752,Capital 417,Home,Decor,232.86,8,0.0,20.24,Credit Card,East,North Laura,Tennessee,Delivered,FBA,Amazon UK
753,2025-03-19,CUST0753,Danny Sanchez,PROD0753,Crime 381,Home,Furniture,1892.42,5,0.07,35.66,Net Banking,West,Port Bryan,Nebraska,Delivered,Easy Ship,Amazon.in
754,2024-08-26,CUST0754,Mr. Brandon Scott Jr.,PROD0754,Pattern 243,Books,Non-Fiction,1795.69,1,0.04,13.95,Debit Card,Central,Wendyside,Hawaii,Delivered,Easy Ship,Amazon.com
755,2025-04-23,CUST0755,Ryan Burns,PROD0755,Crime 943,Home,Kitchen,1526.95,1,0.18,12.07,UPI,East,Nicolemouth,New Hampshire,Processing,FBA,Amazon DE
756,2025-04-09,CUST0756,Melissa Sutton MD,PROD0756,Money 905,Home,Furniture,353.12,9,0.29,37.61,Debit Card,East,Daviston,Washington,Processing,FBA,Amazon.in
757,2025-03-13,CUST0757,Jay Mayo,PROD0757,Really 902,Electronics,Mobile Phones,1000.14,5,0.12,19.91,COD,East,Smithport,South Carolina,Processing,FBA,Amazon.in
758,2025-03-17,CUST0758,Tanya Green,PROD0758,Rock 880,Clothing,Kids,66.71,8,0.01,43.86,Credit Card,Central,Solisfort,Massachusetts,Cancelled,Easy Ship,Amazon DE
759,2024-09-12,CUST0759,Lori Evans,PROD0759,Prove 587,Books,Educational,1055.16,3,0.03,18.74,Net Banking,North,South Brian,Hawaii,Shipped,FBM,Amazon.in
760,2024-01-03,CUST0760,John Weber,PROD0760,Today 580,Home,Furniture,1713.72,9,0.13,43.13,Credit Card,East,Wallaceside,Maryland,Processing,FBM,Amazon DE
761,2024-06-15,CUST0761,Robin Jensen,PROD0761,Find 228,Electronics,Headphones,652.52,9,0.11,31.45,Net Banking,West,Mcguireborough,Ohio,Processing,FBA,Amazon.com
762,2024-06-13,CUST0762,Elizabeth Paul,PROD0762,Word 355,Home,Decor,268.32,3,0.07,5.95,Net Banking,East,Kaufmanbury,Arizona,Shipped,FBA,Amazon.in
763,2025-06-02,CUST0763,David Stephens,PROD0763,His 878,Clothing,Womens Wear,377.41,5,0.1,48.75,COD,Central,Lake Edwinhaven,South Carolina,Delivered,FBA,Amazon UK
764,2024-03-25,CUST0764,Linda Wright,PROD0764,Report 286,Clothing,Kids,849.82,3,0.17,46.86,Net Banking,North,Gomezbury,Alaska,Shipped,FBA,Amazon.com
765,2024-08-22,CUST0765,Destiny Smith,PROD0765,Ten 743,Electronics,Headphones,1272.91,4,0.05,17.48,Net Banking,East,Brittanyburgh,Missouri,Delivered,Easy Ship,Amazon.com
766,2024-07-02,CUST0766,Lisa Cunningham,PROD0766,Compare 445,Home,Furniture,909.69,4,0.14,14.61,Amazon Pay,East,Montoyaside,Indiana,Delivered,FBA,Amazon UK
767,2025-03-26,CUST0767,Travis Torres,PROD0767,Age 164,Clothing,Womens Wear,688.56,8,0.23,23.9,UPI,Central,East Seanshire,Arkansas,Shipped,FBM,Amazon UK
768,2024-01-02,CUST0768,Mary Graham,PROD0768,Artist 229,Home,Furniture,1288.16,9,0.04,12.9,Credit Card,North,Davidhaven,North Carolina,Delivered,FBM,Amazon UK
769,2024-09-06,CUST0769,Daniel Roberts,PROD0769,Officer 939,Clothing,Womens Wear,910.6,9,0.3,5.98,COD,South,Davidtown,Hawaii,Cancelled,Easy Ship,Amazon DE
770,2024-04-02,CUST0770,Austin Williams,PROD0770,Loss 676,Clothing,Mens Wear,292.0,4,0.23,11.54,COD,Central,New Jodi,Connecticut,Processing,Easy Ship,Amazon.com
771,2024-04-24,CUST0771,Ryan Tucker,PROD0771,Everybody 262,Home,Decor,103.52,9,0.11,13.06,COD,South,New Gina,Michigan,Cancelled,FBA,Amazon UK
772,2025-03-16,CUST0772,Joshua Sharp,PROD0772,Head 978,Books,Non-Fiction,339.61,10,0.07,46.67,COD,Central,East Daniel,Indiana,Processing,FBA,Amazon DE
773,2024-07-23,CUST0773,Susan Barker,PROD0773,Free 239,Clothing,Womens Wear,107.34,7,0.09,45.25,Net Banking,West,East Hannahstad,Alabama,Returned,Easy Ship,Amazon UK
774,2025-03-13,CUST0774,Matthew Duran,PROD0774,Trial 160,Clothing,Womens Wear,10.7,5,0.21,34.07,Amazon Pay,Central,South Brett,Delaware,Shipped,FBM,Amazon.in
775,2024-01-18,CUST0775,Katherine Lewis,PROD0775,Future 761,Electronics,Headphones,296.15,3,0.23,40.74,Debit Card,West,Sanchezstad,New Hampshire,Returned,FBM,Amazon.com
776,2025-05-09,CUST0776,Kelly Blackburn,PROD0776,Poor 226,Home,Furniture,1186.92,4,0.25,5.39,UPI,South,New Becky,Arizona,Returned,Easy Ship,Amazon DE
777,2024-06-19,CUST0777,Nicole Walker,PROD0777,Blue 633,Books,Educational,1176.0,3,0.06,8.84,UPI,North,Jimenezberg,West Virginia,Shipped,FBM,Amazon.in
778,2024-11-15,CUST0778,Michael Wilkerson,PROD0778,Main 257,Home,Decor,214.2,10,0.14,33.7,Credit Card,Central,Robertfurt,Delaware,Shipped,FBA,Amazon DE
779,2025-06-10,CUST0779,Michael Jackson,PROD0779,Realize 536,Sports,Cycling,1958.2,6,0.26,47.58,UPI,North,West Amybury,California,Shipped,Easy Ship,Amazon DE
780,2024-10-12,CUST0780,Terry Diaz,PROD0780,Five 347,Electronics,Headphones,1753.72,8,0.23,12.78,Amazon Pay,Central,Port Jamie,Kentucky,Shipped,Easy Ship,Amazon UK
781,2024-08-03,CUST0781,Jason Montgomery,PROD0781,Claim 755,Home,Kitchen,1675.05,7,0.13,32.63,UPI,East,West Carlytown,Utah,Cancelled,Easy Ship,Amazon UK
782,2024-06-26,CUST0782,Jacqueline Rodriguez,PROD0782,Tell 326,Clothing,Kids,845.09,5,0.29,5.99,Net Banking,South,Reneefurt,Alabama,Shipped,Easy Ship,Amazon DE
783,2024-11-18,CUST0783,Dale Powell,PROD0783,Down 721,Home,Furniture,1334.6,2,0.3,41.66,COD,Central,Daviston,Nevada,Delivered,Easy Ship,Amazon DE
784,2024-04-02,CUST0784,Anthony Villarreal,PROD0784,Trouble 220,Sports,Outdoor,1851.23,7,0.01,7.17,Amazon Pay,North,New Jennifer,Oregon,Processing,FBA,Amazon.in
785,2024-06-07,CUST0785,George Burke,PROD0785,Fly 687,Clothing,Kids,1164.44,10,0.13,20.9,UPI,West,South Michael,Minnesota,Processing,Easy Ship,Amazon DE
786,2025-05-30,CUST0786,Kim Bennett,PROD0786,Data 399,Electronics,Mobile Phones,1880.99,7,0.2,3.23,Credit Card,East,North Amandahaven,Pennsylvania,Delivered,FBM,Amazon.in
787,2024-09-08,CUST0787,Matthew Morgan,PROD0787,Hospital 383,Sports,Fitness,66.47,8,0.25,14.17,UPI,East,Evanborough,New Hampshire,Processing,FBM,Amazon.com
788,2024-03-03,CUST0788,Karen Price,PROD0788,Hear 858,Sports,Fitness,105.12,8,0.21,32.47,Debit Card,South,Port Julieville,Alabama,Processing,FBM,Amazon UK
789,2025-02-19,CUST0789,Margaret Ramirez,PROD0789,Street 424,Sports,Fitness,703.59,3,0.25,43.12,COD,Central,Amyfort,Kentucky,Shipped,FBM,Amazon.com
790,2025-05-28,CUST0790,Victoria French,PROD0790,Official 371,Electronics,Laptops,1829.2,2,0.19,17.02,Debit Card,West,East Raymondville,Minnesota,Delivered,Easy Ship,Amazon.com
791,2024-04-30,CUST0791,Cody Bell,PROD0791,According 294,Home,Kitchen,707.68,8,0.27,38.23,UPI,North,New Veronicatown,North Dakota,Returned,Easy Ship,Amazon.in
792,2024-08-23,CUST0792,Ronald Williams,PROD0792,Member 195,Clothing,Womens Wear,1818.57,9,0.09,28.88,COD,North,West Dennis,Wisconsin,Shipped,FBA,Amazon.com
793,2024-11-26,CUST0793,Benjamin Avila,PROD0793,Clear 494,Books,Educational,1199.96,7,0.26,9.0,UPI,West,West Tiffanymouth,Illinois,Shipped,FBA,Amazon.com
794,2024-11-13,CUST0794,Norman Scott,PROD0794,Market 351,Sports,Outdoor,1912.59,5,0.18,48.6,Debit Card,West,Laurenfurt,Wyoming,Shipped,Easy Ship,Amazon.in
795,2025-04-09,CUST0795,Juan Trevino,PROD0795,Tax 550,Electronics,Headphones,1338.37,5,0.01,12.77,Debit Card,South,East Richard,Louisiana,Delivered,Easy Ship,Amazon.com
796,2025-06-12,CUST0796,Krystal Curry,PROD0796,Bring 669,Sports,Fitness,439.78,1,0.09,48.3,Net Banking,West,South Kevinport,South Dakota,Cancelled,Easy Ship,Amazon DE
797,2024-01-04,CUST0797,Diane Walker,PROD0797,Second 922,Books,Fiction,392.56,3,0.25,29.88,Net Banking,East,Lake Pamelamouth,Alaska,Delivered,FBM,Amazon UK
798,2024-12-07,CUST0798,Sydney Roy,PROD0798,Your 914,Home,Furniture,746.75,4,0.1,19.14,Debit Card,East,South Lori,Connecticut,Returned,Easy Ship,Amazon.com
799,2025-01-10,CUST0799,Jamie Pace,PROD0799,Heart 834,Books,Fiction,266.24,9,0.21,27.7,COD,South,Lake Phillipview,Idaho,Shipped,Easy Ship,Amazon UK
800,2024-10-05,CUST0800,Christopher Brown,PROD0800,Grow 705,Books,Non-Fiction,1953.22,4,0.14,29.56,COD,West,Lake Anthony,Massachusetts,Shipped,FBM,Amazon DE
801,2024-11-28,CUST0801,Mark Rodgers,PROD0801,Turn 165,Electronics,Laptops,1906.8,3,0.01,23.53,UPI,West,Port Gary,Arizona,Delivered,Easy Ship,Amazon.com
802,2024-01-31,CUST0802,Joseph Floyd,PROD0802,After 541,Clothing,Kids,140.17,5,0.17,47.47,Amazon Pay,Central,Kimberlyside,Alaska,Processing,Easy Ship,Amazon DE
803,2024-08-16,CUST0803,Steven Webster,PROD0803,Show 338,Sports,Fitness,1886.07,7,0.06,23.7,Amazon Pay,East,Powersville,New Jersey,Delivered,Easy Ship,Amazon UK
804,2025-05-19,CUST0804,Garrett Mcdowell,PROD0804,Write 829,Sports,Fitness,1753.18,7,0.04,27.9,UPI,North,Coleborough,Kentucky,Delivered,FBM,Amazon.in
805,2024-03-17,CUST0805,Robert Washington,PROD0805,Budget 715,Books,Fiction,248.17,2,0.18,27.43,Amazon Pay,South,Port Lori,Indiana,Processing,FBA,Amazon.com
806,2025-06-16,CUST0806,Kathryn Ferrell,PROD0806,School 924,Sports,Outdoor,370.66,8,0.22,17.93,Net Banking,Central,Robertchester,Utah,Shipped,FBM,Amazon DE
807,2024-06-26,CUST0807,Christopher Wyatt,PROD0807,Student 611,Home,Furniture,1395.87,3,0.25,10.78,Debit Card,West,Dyerburgh,Illinois,Shipped,FBA,Amazon UK
808,2024-04-14,CUST0808,John Chavez,PROD0808,Hair 636,Electronics,Headphones,528.41,4,0.07,49.31,UPI,West,Port Nicholasland,Idaho,Delivered,FBM,Amazon.in
809,2024-02-21,CUST0809,Lisa Johnson,PROD0809,Already 104,Electronics,Mobile Phones,1759.81,1,0.29,4.84,Debit Card,North,Hortonshire,Nevada,Shipped,FBM,Amazon.in
810,2024-12-21,CUST0810,Leslie Yates,PROD0810,Reason 286,Home,Furniture,619.47,10,0.17,43.25,Debit Card,Central,South Charlesmouth,Wisconsin,Returned,Easy Ship,Amazon DE
811,2024-11-19,CUST0811,Sarah Jones,PROD0811,End 823,Clothing,Mens Wear,1951.79,2,0.26,45.81,COD,South,New Sierraville,Wyoming,Delivered,FBA,Amazon DE
812,2025-06-22,CUST0812,Rachel Brown,PROD0812,Usually 210,Home,Decor,306.21,8,0.01,3.86,Credit Card,East,New Timothy,Indiana,Delivered,FBM,Amazon UK
813,2024-10-01,CUST0813,Joseph Martin,PROD0813,Every 565,Books,Non-Fiction,369.03,9,0.05,6.79,Debit Card,Central,Staceystad,Michigan,Shipped,Easy Ship,Amazon UK
814,2024-05-04,CUST0814,Megan King,PROD0814,All 345,Home,Decor,1665.22,8,0.28,34.1,Debit Card,East,Angelaside,South Dakota,Shipped,FBM,Amazon.com
815,2024-09-12,CUST0815,Angela Duke DDS,PROD0815,Whose 968,Clothing,Mens Wear,1590.17,1,0.11,46.0,Amazon Pay,Central,North Robertchester,West Virginia,Cancelled,Easy Ship,Amazon.in
816,2025-02-03,CUST0816,David Young,PROD0816,Rich 389,Electronics,Laptops,1330.39,6,0.27,29.02,COD,West,Katherineborough,Texas,Processing,FBM,Amazon.com
817,2024-01-12,CUST0817,James Fisher,PROD0817,Individual 124,Electronics,Headphones,901.33,4,0.09,32.06,Net Banking,North,Phillipstad,Massachusetts,Delivered,FBM,Amazon DE
818,2024-10-21,CUST0818,Johnny Hernandez,PROD0818,Environment 292,Electronics,Laptops,649.81,8,0.18,16.68,UPI,North,New Tanyaville,Wisconsin,Returned,FBA,Amazon.in
819,2024-12-11,CUST0819,Sydney Gilbert,PROD0819,Member 410,Clothing,Womens Wear,1785.26,10,0.16,32.76,COD,North,East Karenborough,New York,Processing,FBM,Amazon.in
820,2024-02-15,CUST0820,James Andrade,PROD0820,Exist 620,Clothing,Mens Wear,710.01,9,0.02,41.62,Amazon Pay,Central,Lauramouth,Washington,Cancelled,FBM,Amazon.com
821,2025-06-07,CUST0821,Jill Turner,PROD0821,Center 831,Books,Non-Fiction,1401.37,4,0.03,47.6,Amazon Pay,East,Lake Michael,Maine,Cancelled,FBA,Amazon.in
822,2024-06-13,CUST0822,Elizabeth Cooper,PROD0822,Thus 104,Home,Kitchen,421.41,10,0.0,46.26,Amazon Pay,North,West Ronaldchester,Alabama,Shipped,FBA,Amazon UK
823,2025-02-01,CUST0823,Paula Mckay DDS,PROD0823,President 259,Books,Non-Fiction,1629.14,6,0.3,49.38,UPI,West,Port Robert,Pennsylvania,Processing,FBA,Amazon.in
824,2024-02-17,CUST0824,Jacqueline Cook,PROD0824,Service 999,Books,Fiction,499.88,5,0.26,22.3,Amazon Pay,East,Rangelton,Hawaii,Delivered,Easy Ship,Amazon.com
825,2024-10-02,CUST0825,Jordan Foley,PROD0825,Alone 359,Books,Educational,1828.34,7,0.21,21.96,UPI,South,South Anthony,Georgia,Delivered,Easy Ship,Amazon DE
826,2024-04-07,CUST0826,Micheal Howard,PROD0826,Event 752,Electronics,Mobile Phones,1256.81,7,0.01,38.82,Amazon Pay,South,North Josephport,Oklahoma,Shipped,FBA,Amazon.in
827,2025-04-02,CUST0827,Bruce Cox,PROD0827,Hair 391,Electronics,Laptops,326.26,8,0.02,27.77,Amazon Pay,East,Jonesport,Hawaii,Shipped,Easy Ship,Amazon DE
828,2025-06-20,CUST0828,Joshua Cook,PROD0828,Bad 305,Clothing,Womens Wear,576.56,10,0.08,38.53,Debit Card,North,West Francisco,Pennsylvania,Shipped,FBA,Amazon DE
829,2024-10-31,CUST0829,Emily Garza,PROD0829,Protect 880,Home,Decor,1991.16,8,0.14,7.35,Net Banking,South,Torresborough,Pennsylvania,Shipped,Easy Ship,Amazon.in
830,2025-02-26,CUST0830,Beverly Austin,PROD0830,Least 886,Sports,Fitness,144.13,7,0.18,23.03,COD,North,Penningtonborough,Minnesota,Shipped,FBA,Amazon.com
831,2024-08-13,CUST0831,Hannah Thomas,PROD0831,Modern 573,Books,Educational,642.66,10,0.0,9.33,UPI,South,Burkefurt,Kentucky,Cancelled,FBA,Amazon UK
832,2024-09-19,CUST0832,Tiffany Fletcher,PROD0832,Risk 443,Sports,Cycling,1291.83,7,0.11,47.45,Debit Card,South,New Rachel,South Dakota,Delivered,Easy Ship,Amazon.com
833,2024-06-10,CUST0833,Ronald Harris,PROD0833,That 660,Books,Educational,883.35,8,0.02,13.8,COD,South,Jasmineside,Tennessee,Delivered,FBM,Amazon.com
834,2024-06-22,CUST0834,Jo Ferguson,PROD0834,Treat 139,Electronics,Mobile Phones,231.62,2,0.12,27.65,Debit Card,East,West Cynthiaberg,Maryland,Delivered,FBA,Amazon UK
835,2024-06-09,CUST0835,Eric Johnson,PROD0835,Accept 977,Sports,Cycling,216.55,4,0.0,2.16,Net Banking,Central,West Jeffery,North Dakota,Shipped,FBA,Amazon.in
836,2025-04-11,CUST0836,Lisa Anderson,PROD0836,Raise 389,Sports,Fitness,1260.29,10,0.16,2.95,Net Banking,Central,Whiteshire,Washington,Processing,Easy Ship,Amazon DE
837,2024-08-29,CUST0837,Ronald Robbins,PROD0837,Thought 256,Books,Fiction,779.67,4,0.2,31.41,Amazon Pay,West,East Amanda,West Virginia,Shipped,FBM,Amazon DE
838,2024-03-26,CUST0838,Kerri Campbell,PROD0838,Next 476,Home,Decor,1760.09,4,0.04,32.58,Net Banking,East,West Paulabury,Nebraska,Shipped,Easy Ship,Amazon.com
839,2024-09-12,CUST0839,Julie Hall,PROD0839,Above 228,Electronics,Mobile Phones,869.16,5,0.04,24.08,COD,South,Brianstad,Maine,Processing,Easy Ship,Amazon DE
840,2025-03-12,CUST0840,Christopher Ramos,PROD0840,Visit 472,Clothing,Kids,424.12,7,0.13,22.05,Net Banking,West,South Kevinburgh,Wisconsin,Processing,FBM,Amazon DE
841,2024-08-10,CUST0841,Angela Simmons,PROD0841,Such 994,Clothing,Kids,1334.09,3,0.22,11.88,Debit Card,Central,Woodberg,Hawaii,Shipped,Easy Ship,Amazon.com
842,2024-12-12,CUST0842,Patricia Morris,PROD0842,Upon 318,Books,Non-Fiction,1570.41,6,0.27,28.31,Net Banking,East,Port Paultown,North Dakota,Processing,FBM,Amazon UK
843,2024-05-07,CUST0843,Mrs. Karen Duffy DDS,PROD0843,Speak 304,Electronics,Headphones,945.76,9,0.2,16.42,COD,West,Greenmouth,Ohio,Processing,FBA,Amazon.in
844,2024-07-02,CUST0844,Crystal Villegas,PROD0844,Program 495,Clothing,Kids,1107.87,3,0.2,46.98,Net Banking,North,South Patrickfurt,Arkansas,Delivered,Easy Ship,Amazon.com
845,2024-02-23,CUST0845,Bryce Brown,PROD0845,Seat 424,Books,Non-Fiction,352.96,10,0.23,32.78,Debit Card,South,Yolandafurt,North Carolina,Delivered,FBM,Amazon DE
846,2025-04-04,CUST0846,Tina Griffith,PROD0846,Dinner 792,Clothing,Mens Wear,1737.38,3,0.23,25.36,COD,Central,Linhaven,Nebraska,Delivered,FBA,Amazon.in
847,2024-01-04,CUST0847,Holly Vargas,PROD0847,Place 307,Sports,Fitness,140.06,1,0.0,43.39,Credit Card,East,Sandrafurt,Minnesota,Shipped,Easy Ship,Amazon UK
848,2025-03-05,CUST0848,Alan Robbins,PROD0848,Able 446,Electronics,Headphones,1916.33,5,0.25,19.42,COD,West,Debramouth,Arizona,Cancelled,Easy Ship,Amazon DE
849,2025-03-01,CUST0849,April Dorsey,PROD0849,Include 645,Electronics,Headphones,586.58,2,0.24,9.67,Debit Card,West,South Laura,Rhode Island,Cancelled,Easy Ship,Amazon.in
850,2025-05-21,CUST0850,Jose Preston,PROD0850,Real 555,Home,Furniture,324.98,9,0.19,35.59,Debit Card,North,Port Matthew,North Dakota,Shipped,FBA,Amazon.com
851,2024-01-03,CUST0851,Robert Woodard,PROD0851,Student 698,Sports,Fitness,88.36,7,0.14,24.89,COD,East,Robertsonhaven,North Carolina,Processing,Easy Ship,Amazon DE
852,2024-11-17,CUST0852,Gregory Palmer,PROD0852,Man 170,Electronics,Headphones,900.19,1,0.29,47.44,UPI,North,Campbellview,Missouri,Delivered,FBA,Amazon UK
853,2024-10-20,CUST0853,Karen Green,PROD0853,Computer 399,Electronics,Headphones,1251.82,7,0.28,7.33,Amazon Pay,South,South Brendaport,New York,Cancelled,Easy Ship,Amazon UK
854,2024-07-01,CUST0854,Timothy Dennis,PROD0854,Believe 273,Sports,Fitness,1898.04,2,0.11,49.21,COD,Central,New Calebberg,Vermont,Delivered,FBM,Amazon DE
855,2024-07-09,CUST0855,Thomas Flynn,PROD0855,Almost 153,Sports,Outdoor,512.9,9,0.08,26.98,Net Banking,East,Kimberg,Ohio,Cancelled,Easy Ship,Amazon.com
856,2025-02-19,CUST0856,Jamie Holmes,PROD0856,Which 440,Clothing,Mens Wear,1404.02,5,0.13,22.78,Amazon Pay,West,Cookshire,New Jersey,Shipped,Easy Ship,Amazon.in
857,2025-05-28,CUST0857,Catherine Mclean,PROD0857,Assume 497,Electronics,Mobile Phones,269.99,10,0.0,29.54,Debit Card,West,Moorebury,North Dakota,Shipped,FBA,Amazon DE
858,2025-05-13,CUST0858,Joshua Owen,PROD0858,Dinner 235,Books,Educational,1347.09,7,0.1,40.55,Net Banking,West,Annside,Hawaii,Cancelled,FBM,Amazon UK
859,2024-09-01,CUST0859,Richard Miller,PROD0859,Figure 982,Books,Educational,530.56,4,0.15,14.8,Amazon Pay,North,Port Kellyport,Virginia,Cancelled,Easy Ship,Amazon UK
860,2024-05-22,CUST0860,Sarah Williams,PROD0860,Lead 685,Sports,Cycling,235.92,3,0.24,7.14,UPI,North,South James,Minnesota,Shipped,FBA,Amazon.com
861,2024-04-08,CUST0861,Caleb Meyer,PROD0861,World 696,Sports,Fitness,183.9,2,0.0,2.65,COD,North,Torresville,New Jersey,Processing,Easy Ship,Amazon.com
862,2024-08-25,CUST0862,Mrs. Karen Brown,PROD0862,Involve 863,Sports,Outdoor,1938.53,6,0.24,7.08,Amazon Pay,South,Port Rachelmouth,North Dakota,Shipped,FBA,Amazon.com
863,2024-07-20,CUST0863,Beverly Allen,PROD0863,Hear 428,Electronics,Headphones,192.49,2,0.0,40.0,Credit Card,North,North Ericport,Virginia,Shipped,Easy Ship,Amazon DE
864,2024-11-10,CUST0864,Mr. Charles Calderon,PROD0864,Sort 553,Home,Decor,393.35,4,0.21,25.77,Net Banking,East,East Jon,Tennessee,Processing,FBA,Amazon.in
