call_id,agent_id,agent_name,department,call_datetime,duration_sec,call_type,customer_rating,issue_category,resolution_status,hold_time_sec,caller_phone,caller_city
716,AGT017,Cynthia Cox,General Inquiry,2025-03-06 21:26:47,3524,Outbound,3.1,Network Problem,Follow-up Required,358,(550)854-8072x618,New Stephen
717,AGT018,Matthew Mendez,Technical Support,2025-06-27 14:30:09,3038,Outbound,3.7,Order Status,Escalated,718,867-409-9142x0104,Charlesborough
718,AGT019,Jeremy Bennett,Account Management,2025-02-20 20:36:57,1539,Outbound,3.8,Technical Fault,Dropped,546,421.411.3065x330,Martinezborough
719,AGT020,Ryan Shepard,Technical Support,2025-02-21 18:30:31,2535,Outbound,4.5,Account Access,Resolved,141,001-662-924-5840x60215,North Shannontown
720,AGT021,John Taylor,Account Management,2025-01-03 00:17:40,866,Outbound,2.2,Account Access,Escalated,351,+1-690-351-0862x704,West Kimberly
721,AGT022,James Wilson,Technical Support,2025-02-07 09:14:44,2497,Outbound,2.1,Complaint,Resolved,782,592-478-8603,Jeannebury
722,AGT023,Kristen Brooks,Sales,2025-03-21 22:01:33,589,Outbound,3.3,Account Access,Resolved,455,001-629-247-8111x580,Johntown
723,AGT024,Heather Ferguson,Account Management,2025-05-04 15:40:46,614,Outbound,4.1,Complaint,Dropped,604,954-337-5998x982,Davidshire
724,AGT025,Melissa Dixon,Billing,2025-02-06 10:52:56,3161,Inbound,2.8,Account Access,Dropped,496,(762)621-8638x89909,Jessicachester
725,AGT026,Gene Wheeler,General Inquiry,2025-04-06 18:24:29,45,Outbound,3.2,Account Access,Dropped,314,327.829.1843x8489,North Lisaville
726,AGT027,Steven Patterson,Sales,2025-03-08 23:53:39,2320,Outbound,2.4,Account Access,Follow-up Required,415,318.270.9383x5445,Heatherville
727,AGT028,Christopher Williams,Billing,2025-02-04 03:06:17,2115,Outbound,1.8,Account Access,Follow-up Required,115,+1-675-689-8327x8898,Port Garymouth
728,AGT029,Eric Massey,Account Management,2025-01-01 00:47:59,1023,Outbound,2.2,Complaint,Follow-up Required,211,983.350.4514,New Cathy
729,AGT030,Erika Wallace,General Inquiry,2025-02-08 12:57:54,2227,Inbound,4.2,Payment Issue,Dropped,299,001-822-531-3381x0384,Ryanville
730,AGT031,Linda Washington,Sales,2025-06-26 02:23:17,1217,Outbound,2.3,Technical Fault,Escalated,678,+1-397-277-2549x247,Samanthaborough
731,AGT032,Brian Richard,Billing,2025-01-17 13:02:02,1368,Outbound,4.9,Payment Issue,Resolved,167,001-306-523-3658,South Olivia
732,AGT033,Tina Jones,Technical Support,2025-06-12 00:06:25,1908,Inbound,1.2,Complaint,Follow-up Required,566,(504)837-0054,South Joshua
733,AGT034,Amy Jones,Billing,2025-02-05 23:54:01,3470,Inbound,3.2,Product Info,Follow-up Required,367,4542955525,Julieport
734,AGT035,Nicholas Lopez,Technical Support,2025-04-29 11:26:42,32,Inbound,3.2,Account Access,Escalated,895,+1-411-429-7741x99901,West Lance
735,AGT036,Jacob Townsend,Sales,2025-03-02 16:19:36,2006,Outbound,2.2,Technical Fault,Escalated,633,001-807-243-8073x7443,Copelandberg
736,AGT037,Jay Gonzalez,Sales,2025-01-08 02:27:34,3443,Inbound,4.4,Payment Issue,Follow-up Required,425,8709715074,Christopherfort
737,AGT038,Sheila Baker,Billing,2025-06-27 10:11:16,641,Inbound,4.7,Complaint,Follow-up Required,13,+1-539-371-0694x1286,North Cheryl
738,AGT039,Robert Mckenzie,Billing,2025-04-18 11:05:09,901,Outbound,1.2,Product Info,Dropped,778,+1-889-995-3750x81641,Roberthaven
739,AGT040,Amy Atkins,Billing,2025-02-25 00:48:21,2455,Inbound,4.6,Technical Fault,Follow-up Required,660,572-291-2490x90062,East Kenneth
740,AGT041,Dawn Schmidt,Billing,2025-02-08 10:18:21,1494,Inbound,2.5,Payment Issue,Follow-up Required,785,939-305-6143x5922,Cruzport
741,AGT042,Jasmine Johnson,Account Management,2025-03-13 21:20:35,2247,Inbound,3.7,Product Info,Dropped,459,(806)466-0727,South Christine
742,AGT043,Michelle Terry,General Inquiry,2025-05-05 11:13:52,3147,Inbound,2.9,Order Status,Resolved,669,735.853.5569,East Jamiefurt
743,AGT044,Adam Michael,General Inquiry,2025-01-18 05:19:08,1963,Inbound,1.6,Order Status,Resolved,31,906-738-4134x8562,Daisyville
744,AGT045,Johnny Campbell,Technical Support,2025-05-17 04:29:38,1781,Inbound,2.5,Order Status,Resolved,48,001-275-763-8997x51508,North Angelaberg
745,AGT046,Michael Barnes,Sales,2025-01-14 19:29:16,1240,Inbound,2.2,Product Info,Escalated,615,(967)843-0261x51808,Rowetown
746,AGT047,Juan Bolton,Account Management,2025-05-29 10:15:37,2012,Outbound,2.1,Product Info,Dropped,572,001-497-427-6742,Alvarezhaven
747,AGT048,Matthew Bennett,Sales,2025-02-23 08:29:03,705,Inbound,2.2,Payment Issue,Dropped,145,767.394.6306x78912,Christinehaven
748,AGT049,Taylor Rose,Billing,2025-06-28 01:20:28,1355,Outbound,4.6,Account Access,Dropped,893,+1-440-543-2095x999,Arnoldport
749,AGT050,Lisa Jones,Technical Support,2025-05-22 02:30:57,1321,Inbound,4.7,Technical Fault,Escalated,188,572.928.0650x8901,Coxton
750,AGT001,Samantha Steele,Billing,2025-03-04 20:40:02,2524,Outbound,1.0,Network Problem,Escalated,650,222.319.1120,East Miaton
751,AGT002,Steven Mendoza,Account Management,2025-02-18 03:58:46,3278,Outbound,1.1,Complaint,Follow-up Required,491,333.990.6885x15263,Angelaton
752,AGT003,Jared Gonzalez,Sales,2025-03-15 09:21:26,2246,Inbound,2.2,Technical Fault,Follow-up Required,381,001-920-295-2854,North Belinda
753,AGT004,Eric Romero,General Inquiry,2025-01-02 12:27:49,1820,Inbound,2.3,Payment Issue,Escalated,547,263.734.3647,West Tracy
754,AGT005,Jacqueline Monroe,Sales,2025-05-16 08:47:55,55,Outbound,3.0,Payment Issue,Escalated,294,+1-205-377-6179x705,West Ethan
755,AGT006,Nicole Fowler,Sales,2025-01-11 08:19:42,923,Inbound,1.4,Order Status,Resolved,3,828-721-6556x86222,East Tyler
756,AGT007,Patricia Sherman,Account Management,2025-04-30 01:57:34,553,Outbound,3.6,Payment Issue,Resolved,734,001-444-369-1831x03578,Petersonborough
757,AGT008,Tonya Martinez,Technical Support,2025-05-22 15:26:03,3219,Inbound,3.6,Order Status,Dropped,506,(630)687-2251x7119,Port Corey
758,AGT009,Carly Stephens,Account Management,2025-03-06 09:35:26,3193,Outbound,2.1,Order Status,Escalated,632,(227)893-3104x9350,Port Williambury
759,AGT010,Daniel Flynn,General Inquiry,2025-03-19 07:11:00,1344,Inbound,3.8,Product Info,Follow-up Required,175,273-410-4280x427,Josebury
760,AGT011,Justin Martinez,General Inquiry,2025-04-21 12:42:15,2768,Outbound,2.2,Order Status,Follow-up Required,143,001-598-445-0389x973,Port Stacey
761,AGT012,Michael Parrish,Billing,2025-02-02 07:56:32,1693,Outbound,1.5,Account Access,Follow-up Required,500,3366706223,Collinshire
762,AGT013,John Sutton,General Inquiry,2025-01-02 22:30:42,374,Inbound,2.8,Payment Issue,Follow-up Required,53,+1-987-935-3563,New Robertside
763,AGT014,Clayton Rodriguez,Sales,2025-03-08 10:31:03,1293,Outbound,3.4,Product Info,Dropped,465,(796)425-0590x7559,Jenniferchester
764,AGT015,Christopher Allen,Sales,2025-02-26 14:39:05,1961,Inbound,1.9,Product Info,Escalated,365,542.739.8778,Breannaport
765,AGT016,George Williamson,Sales,2025-06-25 21:22:28,1825,Outbound,4.5,Order Status,Follow-up Required,114,(915)699-7509,South Megan
766,AGT017,James Young,Billing,2025-04-17 11:10:11,1489,Outbound,3.3,Order Status,Dropped,204,500-618-3339,New Stevenfort
767,AGT018,Jordan Contreras,Sales,2025-03-03 06:35:40,3500,Inbound,4.6,Network Problem,Resolved,341,+1-552-427-8264x564,West Paul
768,AGT019,Sara Costa,Account Management,2025-01-23 08:21:30,2121,Inbound,3.1,Network Problem,Escalated,127,543.373.3606x4140,Port Sarah
769,AGT020,Jason Kelly,Account Management,2025-05-08 19:37:36,370,Inbound,4.5,Payment Issue,Escalated,245,(206)574-3161x3052,Jasonbury
770,AGT021,Alan Kennedy,Account Management,2025-05-27 07:55:42,183,Inbound,3.1,Account Access,Escalated,831,324.583.8228x381,Lake Dennisburgh
771,AGT022,John Wilson,Sales,2025-03-28 12:44:29,3283,Inbound,1.7,Account Access,Dropped,201,(850)599-7886,Bonnieland
772,AGT023,Jacqueline Carlson,Sales,2025-05-27 11:01:19,3418,Inbound,3.2,Network Problem,Follow-up Required,700,001-669-368-0816x4027,Laurahaven
773,AGT024,Patricia Ray,Sales,2025-02-28 10:49:10,773,Outbound,1.5,Order Status,Follow-up Required,418,+1-987-709-9665,Schmidtstad
774,AGT025,Stacy Montgomery,Technical Support,2025-03-02 15:53:54,1371,Inbound,3.9,Complaint,Resolved,103,585.838.7050,Marvinshire
775,AGT026,John Smith,Sales,2025-04-23 05:14:09,1770,Outbound,3.7,Network Problem,Follow-up Required,285,001-824-766-5738x5312,Kirkview
776,AGT027,Scott Alvarez,Account Management,2025-03-22 06:21:24,388,Outbound,3.9,Complaint,Dropped,166,818.985.7748,Jasonburgh
777,AGT028,Patricia Rios,General Inquiry,2025-05-31 11:58:13,297,Outbound,4.9,Network Problem,Escalated,833,(726)597-0969x4118,Campbellstad
778,AGT029,Patrick Allen,Technical Support,2025-03-25 03:43:40,2437,Outbound,3.4,Product Info,Dropped,644,523-351-5103x9393,East Emilyville
779,AGT030,Michael Woods,Sales,2025-01-24 14:59:16,1428,Inbound,1.2,Account Access,Resolved,706,578-369-8603,Martinfort
780,AGT031,Julie Johnson,Billing,2025-04-21 14:52:42,227,Inbound,3.1,Account Access,Follow-up Required,491,7907974347,North Fernandoton
781,AGT032,Douglas Terrell,General Inquiry,2025-04-10 20:35:57,99,Inbound,3.1,Network Problem,Follow-up Required,167,451.355.7002x8120,North Leslie
782,AGT033,Vickie Gonzalez,Billing,2025-01-05 10:37:54,2243,Inbound,3.4,Order Status,Follow-up Required,294,241-806-7991x1198,Davidburgh
783,AGT034,Richard Becker,Sales,2025-03-15 02:48:33,1626,Outbound,2.1,Account Access,Follow-up Required,634,+1-697-456-1280x2555,Santanaland
784,AGT035,Michael Medina,General Inquiry,2025-04-26 17:25:59,1548,Outbound,2.8,Account Access,Follow-up Required,843,7519685278,South Amanda
785,AGT036,Ms. Sandra Gaines MD,Sales,2025-03-06 21:53:07,2631,Inbound,3.8,Product Info,Escalated,530,+1-265-371-8626x025,Feliciaview
786,AGT037,Lisa Dunlap,General Inquiry,2025-02-23 16:10:27,240,Outbound,1.7,Payment Issue,Dropped,763,485.490.6070x415,Davidsonstad
787,AGT038,Stacey Montoya,General Inquiry,2025-05-10 16:24:38,2525,Inbound,3.6,Order Status,Resolved,839,001-829-570-5898,Sharpmouth
788,AGT039,Jeffrey Patterson,Sales,2025-06-23 00:54:02,2196,Outbound,3.2,Order Status,Dropped,83,+1-680-768-6147,Amyhaven
789,AGT040,Derek Colon,Billing,2025-02-08 06:09:51,1374,Outbound,4.0,Account Access,Follow-up Required,268,969-893-5123,Port Kathryn
790,AGT041,David Bush,Billing,2025-06-11 18:00:27,3265,Inbound,2.1,Network Problem,Dropped,508,+1-491-407-6219,Lake Christopher
791,AGT042,Ronald Hutchinson,General Inquiry,2025-05-27 03:36:02,1632,Inbound,4.9,Payment Issue,Resolved,186,584-802-4499,South Paul
792,AGT043,Samantha Wheeler,Billing,2025-03-21 08:59:11,889,Inbound,3.1,Product Info,Dropped,869,646-552-8651x682,Phyllisville
793,AGT044,Rachael Smith,Billing,2025-03-27 14:37:15,2397,Outbound,2.0,Complaint,Resolved,281,775-761-2594x957,Saraburgh
794,AGT045,Chase Burton,General Inquiry,2025-05-29 04:07:46,76,Inbound,4.6,Payment Issue,Escalated,853,(794)752-6517x509,Jamesshire
795,AGT046,Brittney Fields,Account Management,2025-05-26 22:22:54,1946,Outbound,3.3,Product Info,Follow-up Required,151,853.820.5719,Lake Kim
796,AGT047,Dawn Mitchell,Account Management,2025-01-18 19:14:28,2426,Outbound,1.8,Technical Fault,Follow-up Required,91,001-332-480-6844x242,New Alexis
797,AGT048,Patrick Wong,General Inquiry,2025-03-02 05:19:26,2235,Inbound,4.0,Technical Fault,Dropped,766,317.344.3458x005,Alejandroville
798,AGT049,Natalie Cox,Sales,2025-06-03 01:06:00,829,Inbound,1.5,Complaint,Resolved,764,7154458125,Kimberlyfort
799,AGT050,Matthew Marsh,Billing,2025-06-03 06:37:54,2387,Inbound,2.0,Account Access,Resolved,10,001-787-435-5356x022,East Rickton
800,AGT001,Kevin Parks DDS,General Inquiry,2025-01-11 10:31:20,544,Outbound,4.4,Complaint,Follow-up Required,137,(570)898-8414,Annafurt
801,AGT002,Paul Andrews,Sales,2025-02-16 16:14:02,526,Inbound,2.0,Complaint,Resolved,587,001-337-373-0142,New Connorborough
802,AGT003,Kimberly Rivas,General Inquiry,2025-05-04 12:10:05,1373,Inbound,4.3,Technical Fault,Resolved,876,+1-704-610-4581x614,Hebertfurt
803,AGT004,Bonnie Morse,Billing,2025-04-30 13:36:25,1190,Outbound,2.3,Network Problem,Follow-up Required,217,(934)794-3149x0067,Lake Paulhaven
804,AGT005,Nicole Zhang,Technical Support,2025-03-08 10:28:24,1670,Outbound,1.3,Product Info,Dropped,210,(220)344-5537,Jasonfurt
805,AGT006,Stephanie Barnett,Account Management,2025-05-19 08:57:39,602,Outbound,4.7,Payment Issue,Escalated,706,476.845.2763x77264,West Ronaldstad
806,AGT007,Kiara Logan,General Inquiry,2025-05-09 10:23:28,2981,Outbound,3.4,Account Access,Escalated,214,742.203.7312x650,Marciastad
807,AGT008,Nathaniel Campbell,Technical Support,2025-04-25 03:59:20,3300,Outbound,3.5,Order Status,Resolved,641,526-411-1000x7091,Aliciaville
808,AGT009,Jeremy Hodges,General Inquiry,2025-06-01 13:18:01,1347,Outbound,4.9,Technical Fault,Dropped,92,779.944.5448x4480,Sharonshire
809,AGT010,Gordon Gardner,Sales,2025-03-30 12:59:02,1874,Outbound,3.7,Payment Issue,Follow-up Required,881,(873)604-6092x4818,North Kirsten
810,AGT011,Mark Wade,Account Management,2025-01-14 13:05:09,1010,Outbound,3.3,Account Access,Escalated,365,662.824.6003x283,East Molly
811,AGT012,Stacey Guzman,Billing,2025-06-10 06:46:11,444,Inbound,2.5,Network Problem,Dropped,695,(658)901-8501,Barreraside
812,AGT013,Aaron Martin,Technical Support,2025-06-05 22:17:02,3463,Inbound,3.0,Network Problem,Dropped,497,6087788249,South Jenniferton
813,AGT014,Robert Delgado,Account Management,2025-01-11 21:15:38,145,Outbound,4.4,Account Access,Dropped,784,(774)202-1891,Lake Seanfurt
814,AGT015,Kevin Hudson,Account Management,2025-03-11 03:16:32,49,Inbound,2.4,Network Problem,Follow-up Required,181,931.823.3214,North Jerrystad
815,AGT016,Mary Liu,Account Management,2025-06-13 16:23:04,3336,Inbound,2.0,Payment Issue,Dropped,78,399-988-7781x409,Jacquelineville
816,AGT017,Juan Russell,Billing,2025-05-02 16:53:11,2583,Inbound,5.0,Complaint,Follow-up Required,649,001-797-569-2717x4113,North Maryfurt
817,AGT018,Evan Moreno,Sales,2025-02-23 17:47:22,2223,Outbound,4.5,Order Status,Follow-up Required,419,(331)363-2865x19793,North Sylvia
818,AGT019,Daniel Hill,Billing,2025-03-03 19:02:13,1559,Inbound,4.9,Payment Issue,Escalated,685,001-897-461-5547x0504,Braystad
819,AGT020,Michael Clarke,Technical Support,2025-01-08 04:07:38,2038,Outbound,4.9,Payment Issue,Follow-up Required,146,330-229-8629,Colonfurt
820,AGT021,Mary Gonzalez,Account Management,2025-01-24 19:20:10,884,Outbound,2.7,Technical Fault,Resolved,269,364.404.9126,Melissamouth
821,AGT022,Darryl Schneider,Sales,2025-03-20 05:09:31,1886,Outbound,1.5,Technical Fault,Escalated,606,+1-327-686-9632x499,Myersbury
822,AGT023,Jeffrey Wilson,Technical Support,2025-04-04 18:51:57,118,Outbound,3.3,Account Access,Resolved,428,875-539-8283,Port Aliceport
823,AGT024,Angela Romero,Account Management,2025-06-24 17:45:14,1095,Inbound,3.8,Technical Fault,Resolved,583,787-247-2761,Lake David
824,AGT025,Amy Choi,Technical Support,2025-03-02 01:47:34,2101,Outbound,3.1,Technical Fault,Follow-up Required,628,001-997-878-0429x9830,Parsonsview
825,AGT026,Brenda Johnson MD,Sales,2025-05-27 18:26:37,3598,Inbound,2.3,Product Info,Resolved,876,857.210.1628x7606,Holttown
826,AGT027,Stephen Hood,Sales,2025-05-27 02:54:18,2232,Outbound,4.0,Complaint,Escalated,866,634-751-0098x61145,Port Jonathan
827,AGT028,Joshua Aguilar,Billing,2025-05-03 05:01:33,1887,Outbound,2.1,Network Problem,Resolved,657,001-419-886-7099x656,East Bianca
828,AGT029,Megan Allen,General Inquiry,2025-06-21 12:19:24,2323,Outbound,4.9,Technical Fault,Resolved,775,001-885-320-7380x9846,North Kristina
829,AGT030,Jason Aguilar,Sales,2025-03-12 21:41:51,3207,Outbound,3.9,Technical Fault,Resolved,207,729.647.3907,North Kelly
830,AGT031,Jordan Nichols,Technical Support,2025-04-12 17:12:33,2449,Outbound,3.0,Account Access,Resolved,519,(715)486-9616x6091,West Sheilafort
831,AGT032,Barry Murillo,Technical Support,2025-02-24 20:28:50,2276,Inbound,2.9,Order Status,Follow-up Required,524,(814)558-6966,East Sarah
832,AGT033,Tasha Mayo,Technical Support,2025-03-24 21:02:09,908,Inbound,2.6,Technical Fault,Dropped,460,691-920-2869x2361,West Justin
833,AGT034,Frank Jackson,Sales,2025-05-21 14:59:51,416,Inbound,1.9,Payment Issue,Resolved,637,001-966-779-5533x676,New Rhonda
834,AGT035,Sheri Rodriguez,Sales,2025-02-28 16:09:39,820,Inbound,3.1,Order Status,Dropped,23,(383)532-9160x696,East Barbarastad
835,AGT036,Cynthia Flores,General Inquiry,2025-04-30 05:48:15,553,Inbound,2.6,Product Info,Follow-up Required,806,209.645.1096x148,West Zachary
836,AGT037,Lisa Nguyen,Billing,2025-04-06 23:18:50,1103,Inbound,1.3,Technical Fault,Escalated,883,203.584.3727x8477,North Jacquelinetown
837,AGT038,Michael Gilmore,Billing,2025-05-30 06:57:10,2533,Outbound,1.1,Order Status,Follow-up Required,461,001-755-455-4069x68111,Rogersfurt
838,AGT039,Crystal Figueroa,Technical Support,2025-02-24 18:36:50,59,Inbound,2.1,Product Info,Resolved,20,+1-934-540-6452x91540,New Susanland
839,AGT040,John Wright,Account Management,2025-01-24 18:22:25,2854,Inbound,3.4,Order Status,Follow-up Required,102,+1-273-371-1841x4987,Lake Vanessa
840,AGT041,Derek Hill,Technical Support,2025-02-02 08:34:10,1138,Inbound,2.5,Technical Fault,Escalated,860,890.230.6384,South Stephanieton
841,AGT042,Chad Oneal,Billing,2025-02-23 09:32:16,2575,Inbound,2.9,Account Access,Follow-up Required,101,(588)556-8507x2573,East Dean
842,AGT043,Ivan Caldwell,Technical Support,2025-03-19 00:44:15,3104,Outbound,2.1,Complaint,Resolved,601,463.458.2229x77006,East Christopherburgh
843,AGT044,Richard Wilson,Technical Support,2025-06-11 02:55:38,3079,Inbound,2.6,Product Info,Dropped,209,322.831.3860,Howardview
844,AGT045,Brian Hansen,Technical Support,2025-03-01 06:22:04,1558,Inbound,1.3,Complaint,Follow-up Required,812,+1-339-506-6191x026,Nguyenland
845,AGT046,Courtney Mckinney,Technical Support,2025-03-21 19:02:49,1216,Outbound,1.1,Technical Fault,Escalated,176,001-851-867-4456x919,Port Peter
846,AGT047,Juan Stevens,Billing,2025-04-29 05:27:35,471,Inbound,3.1,Account Access,Resolved,36,(438)715-6841x772,Morrisonton
847,AGT048,Erin Estrada,Sales,2025-06-07 13:51:32,1597,Inbound,3.1,Payment Issue,Dropped,220,669-842-4981x92331,Sandovalview
848,AGT049,Mary Smith,Account Management,2025-02-04 08:09:53,79,Inbound,1.6,Complaint,Dropped,711,463.354.1028,Annahaven
849,AGT050,Christina Ramirez,Billing,2025-02-22 08:40:20,650,Inbound,4.1,Payment Issue,Follow-up Required,798,946-793-5878x94612,Guzmanmouth
850,AGT001,John Jackson,Account Management,2025-04-12 22:45:49,3317,Outbound,2.7,Network Problem,Resolved,584,891-602-7620,Elliottborough
851,AGT002,Carrie Roberts,Technical Support,2025-01-08 01:29:30,1706,Outbound,4.8,Account Access,Resolved,10,001-621-291-1794x0674,Lake Tonyaland
852,AGT003,Nicole Roth,Account Management,2025-05-27 13:38:21,1978,Outbound,3.4,Payment Issue,Resolved,98,558.876.3361,Johnport
853,AGT004,Emily Norman,Technical Support,2025-05-05 02:01:03,589,Outbound,2.3,Technical Fault,Resolved,26,297.715.7064x007,Lake Hollyburgh
854,AGT005,William Taylor,Technical Support,2025-05-14 12:54:47,2550,Outbound,2.8,Network Problem,Resolved,670,001-939-763-2194x49746,Lake Lance
855,AGT006,James Johnson,Technical Support,2025-05-12 07:03:52,686,Inbound,1.4,Network Problem,Dropped,579,(234)938-2127,South Edwardfort
856,AGT007,Susan Swanson,General Inquiry,2025-05-07 19:48:48,1965,Inbound,4.5,Order Status,Dropped,507,001-348-679-7321x22048,Martinmouth
857,AGT008,Brittany Frey,Technical Support,2025-05-03 06:52:09,521,Outbound,1.1,Technical Fault,Follow-up Required,323,858.289.3842,North Morganshire
858,AGT009,Anthony Zavala,Account Management,2025-01-07 12:30:01,3275,Inbound,1.4,Complaint,Resolved,583,626.732.9875,New Scott
859,AGT010,James Craig,General Inquiry,2025-06-22 04:29:22,3338,Inbound,5.0,Payment Issue,Dropped,854,800-421-6232,West Kristi
860,AGT011,Elizabeth Moore,Account Management,2025-06-06 04:51:34,1081,Inbound,2.2,Complaint,Resolved,148,001-407-747-1589x4954,Johnsonchester
861,AGT012,Tyler Cannon,Sales,2025-02-23 11:28:35,1230,Inbound,4.4,Network Problem,Escalated,369,+1-800-675-9772x7695,Port Martinburgh
862,AGT013,Sandra Herman,Billing,2025-02-05 12:18:43,2683,Inbound,2.6,Network Problem,Follow-up Required,185,8703469988,East Scottmouth
863,AGT014,Jessica Wagner,General Inquiry,2025-03-07 23:39:37,1135,Outbound,4.0,Network Problem,Resolved,597,(286)872-6799x492,New Hannahburgh
864,AGT015,Megan Stephens,Sales,2025-02-17 22:22:36,3068,Outbound,4.3,Technical Fault,Dropped,184,+1-206-294-5283,West Justinton
