sale_id,date,sales_rep_id,sales_rep_name,region,territory,product_category,customer_id,deal_size,deal_value,commission_rate,commission_amount,target_amount,target_achievement_pct,fiscal_quarter,fiscal_year,deal_stage,days_to_close,forecast_category
760,2025-04-08,REP01,Jack Taylor,APAC,Deleonburgh Territory,Consulting,CUST0760,Small,140005.23,0.058,8120.3,111509.46,0.0,Q4,2025,Prospecting,,Omitted
761,2025-08-13,REP02,Bob Smith,North America,North Joshua Territory,Hardware,CUST0761,Large,293880.81,0.08,23510.46,431551.78,139.6,Q2,2025,Closed Won,140,Best Case
762,2024-08-19,REP03,Eve Davis,Latin America,Kirkview Territory,Services,CUST0762,Medium,341177.77,0.023,7847.09,322969.02,0.0,Q3,2024,Prospecting,,Upside
763,2024-12-08,REP04,Alice Johnson,South Asia,Anthonyhaven Territory,Hardware,CUST0763,Medium,174859.94,0.071,12415.06,243387.18,105.0,Q3,2024,Closed Won,19,Commit
764,2024-09-01,REP05,Charlie Brown,South Asia,Whitehaven Territory,Services,CUST0764,Small,105802.71,0.025,2645.07,109604.6,139.5,Q2,2024,Closed Won,30,Omitted
765,2024-10-30,REP06,Charlie Brown,South Asia,East Derek Territory,Consulting,CUST0765,Medium,456837.37,0.066,30151.27,528581.78,102.7,Q1,2024,Closed Won,87,Omitted
766,2025-07-11,REP07,Charlie Brown,EMEA,New Sharonbury Territory,Software,CUST0766,Enterprise,100259.28,0.031,3108.04,121459.33,0.0,Q1,2025,Qualification,,Upside
767,2025-04-04,REP08,Henry Wilson,APAC,North Michaelton Territory,Cloud Platform,CUST0767,Small,41080.4,0.069,2834.55,38856.6,56.2,Q4,2025,Negotiation,,Upside
768,2025-04-20,REP09,Jack Taylor,North America,Patriciaport Territory,Consulting,CUST0768,Medium,348829.03,0.066,23022.72,331550.0,0.0,Q1,2025,Qualification,,Best Case
769,2024-04-28,REP10,Bob Smith,APAC,Leport Territory,Hardware,CUST0769,Medium,363416.18,0.035,12719.57,396057.79,55.8,Q4,2024,Negotiation,,Pipeline
770,2024-06-07,REP01,Iris Chen,South Asia,Lake Jenniferfurt Territory,Services,CUST0770,Medium,27229.41,0.083,2260.04,19644.23,0.0,Q2,2024,Prospecting,,Commit
771,2025-12-21,REP02,Grace Lee,EMEA,New Scott Territory,Services,CUST0771,Medium,490842.31,0.083,40739.91,547038.42,0.0,Q3,2025,Prospecting,,Commit
772,2024-12-13,REP03,Bob Smith,APAC,South Benjamin Territory,Hardware,CUST0772,Medium,364518.91,0.024,8748.45,397515.36,33.5,Q1,2024,Proposal,,Omitted
773,2024-02-12,REP04,Henry Wilson,Latin America,New Matthew Territory,Hardware,CUST0773,Medium,387128.15,0.061,23614.82,548480.51,95.3,Q2,2024,Closed Won,79,Commit
774,2025-05-29,REP05,Eve Davis,APAC,West Adam Territory,Cloud Platform,CUST0774,Large,312000.63,0.03,9360.02,235583.68,48.4,Q4,2025,Negotiation,,Upside
775,2024-06-29,REP06,Alice Johnson,APAC,Garciafort Territory,Software,CUST0775,Medium,348512.52,0.089,31017.61,314260.91,118.6,Q4,2024,Closed Won,150,Pipeline
776,2024-09-26,REP07,Bob Smith,North America,Port Latasha Territory,Hardware,CUST0776,Medium,479434.65,0.064,30683.82,692670.01,112.5,Q4,2024,Closed Won,150,Pipeline
777,2025-08-17,REP08,Grace Lee,North America,Joshuaberg Territory,Software,CUST0777,Medium,168819.85,0.072,12155.03,182270.89,0.0,Q1,2025,Qualification,,Upside
778,2024-05-14,REP09,Charlie Brown,EMEA,Goldenville Territory,Cloud Platform,CUST0778,Large,448381.68,0.046,20625.56,403014.29,23.2,Q1,2024,Proposal,,Pipeline
779,2025-08-03,REP10,Grace Lee,EMEA,West Glendafort Territory,Hardware,CUST0779,Small,44494.26,0.058,2580.67,62416.84,0.0,Q1,2025,Closed Lost,,Upside
780,2024-12-22,REP01,Iris Chen,South Asia,Jonesport Territory,Consulting,CUST0780,Small,493462.75,0.095,46878.96,591914.68,80.9,Q2,2024,Closed Won,100,Omitted
781,2025-10-16,REP02,Henry Wilson,Latin America,Port Timothy Territory,Consulting,CUST0781,Enterprise,404092.27,0.031,12526.86,430981.5,0.0,Q2,2025,Closed Lost,,Upside
782,2024-04-17,REP03,Charlie Brown,EMEA,Maynardton Territory,Services,CUST0782,Medium,176777.98,0.045,7955.01,237412.71,36.6,Q3,2024,Proposal,,Best Case
783,2025-07-01,REP04,Bob Smith,Latin America,South Stevenberg Territory,Cloud Platform,CUST0783,Medium,140317.88,0.03,4209.54,190823.62,103.6,Q2,2025,Closed Won,42,Upside
784,2025-09-11,REP05,Bob Smith,Latin America,South Karen Territory,Software,CUST0784,Small,282797.9,0.089,25169.01,260630.21,90.0,Q3,2025,Closed Won,169,Omitted
785,2025-01-01,REP06,Alice Johnson,APAC,Port Renee Territory,Hardware,CUST0785,Medium,110492.28,0.037,4088.21,115850.5,0.0,Q4,2025,Prospecting,,Commit
786,2024-07-24,REP07,Grace Lee,Latin America,Cainville Territory,Consulting,CUST0786,Enterprise,135998.64,0.049,6663.93,103568.58,0.0,Q3,2024,Qualification,,Pipeline
787,2025-12-12,REP08,Bob Smith,Latin America,Davidberg Territory,Cloud Platform,CUST0787,Small,383472.22,0.088,33745.56,276926.77,40.8,Q3,2025,Negotiation,,Commit
788,2024-03-13,REP09,Bob Smith,South Asia,Larryland Territory,Software,CUST0788,Medium,371586.13,0.033,12262.34,305817.26,54.8,Q4,2024,Negotiation,,Upside
789,2025-08-23,REP10,Jack Taylor,Latin America,South Justinport Territory,Software,CUST0789,Medium,96682.46,0.056,5414.22,143517.23,67.8,Q2,2025,Negotiation,,Omitted
790,2024-05-04,REP01,Henry Wilson,North America,Jeremiahhaven Territory,Consulting,CUST0790,Medium,177181.23,0.024,4252.35,157068.41,81.3,Q2,2024,Closed Won,124,Commit
791,2024-05-03,REP02,Henry Wilson,North America,Ryanchester Territory,Services,CUST0791,Small,198734.08,0.065,12917.72,195490.32,51.8,Q2,2024,Negotiation,,Omitted
792,2025-11-24,REP03,Frank Miller,South Asia,Sabrinatown Territory,Services,CUST0792,Small,349847.37,0.089,31136.42,496704.63,43.5,Q1,2025,Negotiation,,Omitted
793,2025-10-28,REP04,Bob Smith,North America,West Heatherberg Territory,Services,CUST0793,Medium,471020.0,0.051,24022.02,634354.55,59.8,Q3,2025,Negotiation,,Omitted
794,2024-09-04,REP05,Iris Chen,South Asia,Prestonborough Territory,Cloud Platform,CUST0794,Medium,127496.22,0.091,11602.16,134842.89,109.0,Q4,2024,Closed Won,20,Best Case
795,2025-01-06,REP06,Eve Davis,South Asia,Lisaland Territory,Cloud Platform,CUST0795,Medium,170037.35,0.037,6291.38,134123.13,0.0,Q4,2025,Qualification,,Commit
796,2025-01-15,REP07,Iris Chen,APAC,Jamesview Territory,Consulting,CUST0796,Small,354937.82,0.057,20231.46,428916.18,13.8,Q4,2025,Proposal,,Commit
797,2025-10-31,REP08,Frank Miller,EMEA,North Kelsey Territory,Services,CUST0797,Enterprise,426182.89,0.026,11080.76,469678.72,76.1,Q1,2025,Negotiation,,Commit
798,2024-09-30,REP09,Eve Davis,North America,South Alexisfurt Territory,Software,CUST0798,Medium,180361.96,0.077,13887.87,267045.22,78.0,Q3,2024,Negotiation,,Commit
799,2024-02-26,REP10,Grace Lee,EMEA,Williamside Territory,Consulting,CUST0799,Large,421215.84,0.053,22324.44,485902.41,93.0,Q2,2024,Closed Won,65,Commit
800,2024-12-08,REP01,Iris Chen,South Asia,New Debbiechester Territory,Software,CUST0800,Enterprise,308355.18,0.085,26210.19,309561.42,92.6,Q4,2024,Closed Won,7,Upside
